f743	0.172287
f249	0.167934
f474	0.15736
f331	0.156254
f360	0.154849
f475	0.154846
f747	0.153631
f748	0.153257
f304	0.151371
f350	0.149959
f108	0.149321
f295	0.148532
f344	0.147523
f323	0.147082
f349	0.147043
f294	0.146728
f333	0.146217
f71	0.146217
f329	0.145519
f332	0.144257
f446	0.143784
f734	0.14343
f369	0.143354
f250	0.143007
f750	0.142746
f277	0.142577
f293	0.141184
f335	0.140834
f483	0.140306
f388	0.140305
f573	0.140146
f720	0.13983
f399	0.139
f486	0.138724
f318	0.138404
f98	0.138257
f361	0.138114
f460	0.138089
f504	0.137452
f516	0.136964
f718	0.136612
f220	0.13629
f749	0.136046
f517	0.135928
f744	0.135379
f461	0.135061
f377	0.134991
f710	0.134713
f489	0.134605
f378	0.13429
f99	0.134188
f359	0.134103
f502	0.133869
f445	0.133686
f544	0.133558
f514	0.133253
f751	0.133102
f740	0.1329
f322	0.132857
f398	0.132365
f351	0.131992
f426	0.131957
f278	0.130999
f745	0.130272
f372	0.130266
f296	0.130163
f530	0.12965
f343	0.129411
f545	0.129349
f746	0.129144
f317	0.129121
f391	0.129011
f345	0.128793
f178	0.128781
f210	0.128644
f723	0.128379
f581	0.128058
f719	0.127881
f342	0.127624
f416	0.127538
f458	0.127246
f488	0.127205
f742	0.127049
f669	0.126876
f291	0.126615
f691	0.126531
f348	0.126419
f321	0.12639
f341	0.126232
f371	0.126122
f305	0.12589
f713	0.125794
f324	0.125727
f541	0.125246
f498	0.125029
f330	0.124954
f733	0.124862
f381	0.124827
f513	0.124584
f556	0.124487
f70	0.124401
f127	0.124318
f680	0.124233
f269	0.123795
f419	0.123769
f362	0.123767
f276	0.123539
f490	0.123447
f266	0.123432
f678	0.123407
f89	0.123406
f303	0.123346
f273	0.123342
f400	0.123189
f325	0.123155
f88	0.123033
f72	0.122659
f775	0.122639
f315	0.122435
f125	0.122273
f326	0.122228
f487	0.122171
f621	0.122162
f689	0.122143
f511	0.121876
f216	0.121813
f136	0.12169
f592	0.12154
f298	0.121333
f738	0.121314
f711	0.121314
f779	0.121271
f137	0.121084
f454	0.121057
f519	0.120983
f668	0.120821
f244	0.120794
f97	0.120786
f267	0.120689
f364	0.120675
f413	0.120537
f375	0.120439
f612	0.120283
f425	0.120283
f292	0.119937
f555	0.119787
f677	0.11976
f622	0.119743
f515	0.119419
f543	0.119225
f725	0.119185
f124	0.11917
f712	0.118943
f100	0.118652
f714	0.118566
f138	0.118491
f370	0.118445
f459	0.118377
f213	0.118238
f174	0.118222
f272	0.118144
f200	0.118011
f363	0.118007
f259	0.117906
f455	0.117888
f192	0.117512
f385	0.117463
f717	0.117432
f697	0.11732
f334	0.117314
f694	0.117288
f547	0.117218
f247	0.117194
f275	0.117102
f412	0.117067
f297	0.117043
f397	0.116947
f690	0.116945
f456	0.116828
f286	0.116821
f665	0.116757
f401	0.116698
f237	0.116631
f358	0.116629
f429	0.116481
f175	0.11636
f280	0.116169
f238	0.116126
f472	0.116084
f558	0.116055
f107	0.115997
f316	0.115994
f595	0.115947
f163	0.11568
f527	0.115599
f179	0.115529
f484	0.115499
f614	0.115393
f290	0.115253
f270	0.115231
f649	0.114958
f204	0.114882
f623	0.114819
f287	0.114709
f722	0.11461
f352	0.114317
f314	0.11428
f447	0.11405
f415	0.114012
f263	0.113912
f60	0.113888
f706	0.113871
f319	0.113871
f667	0.113767
f189	0.113751
f379	0.113511
f682	0.113351
f433	0.112993
f300	0.112943
f448	0.112912
f221	0.112877
f357	0.112681
f739	0.112651
f776	0.112495
f242	0.112424
f492	0.112419
f637	0.1123
f301	0.112237
f152	0.112099
f184	0.11207
f465	0.111901
f582	0.11186
f122	0.11185
f566	0.111834
f402	0.111784
f69	0.111774
f624	0.111754
f245	0.111639
f518	0.111556
f494	0.111552
f313	0.111534
f564	0.111525
f306	0.11143
f44	0.111354
f574	0.111327
f299	0.111193
f542	0.111141
f664	0.111138
f538	0.111134
f289	0.111128
f536	0.111117
f470	0.111116
f123	0.111104
f121	0.111043
f251	0.111027
f512	0.110942
f737	0.110914
f534	0.110405
f311	0.110274
f522	0.110177
f223	0.109856
f741	0.109833
f780	0.109796
f353	0.109713
f203	0.109648
f427	0.109625
f367	0.109425
f476	0.109275
f666	0.109261
f505	0.10917
f572	0.10898
f387	0.108953
f73	0.10883
f390	0.108757
f51	0.10874
f202	0.108602
f346	0.108478
f410	0.108469
f407	0.108398
f466	0.108398
f707	0.108128
f160	0.108099
f709	0.108087
f428	0.108081
f188	0.108072
f767	0.10776
f584	0.107702
f96	0.107689
f258	0.107667
f264	0.107617
f166	0.107482
f239	0.107472
f663	0.107447
f615	0.107353
f409	0.107339
f683	0.107299
f705	0.107131
f438	0.107047
f462	0.106955
f149	0.106813
f641	0.106759
f778	0.1067
f243	0.106668
f613	0.106658
f94	0.106654
f405	0.106594
f479	0.106569
f161	0.106536
f380	0.106535
f583	0.106336
f217	0.106213
f491	0.10619
f578	0.106114
f520	0.106072
f528	0.10593
f265	0.105907
f593	0.105878
f302	0.105875
f609	0.105761
f374	0.105745
f546	0.105705
f548	0.105705
f404	0.105617
f457	0.105524
f430	0.1054
f735	0.105255
f95	0.105232
f640	0.105206
f771	0.105172
f154	0.105143
f222	0.104971
f549	0.104963
f236	0.104925
f499	0.104807
f424	0.104606
f559	0.104589
f128	0.104539
f444	0.104471
f384	0.104413
f193	0.104233
f153	0.104225
f600	0.104193
