f1160	0.146267
f1529	0.146255
f1798	0.146241
f1718	0.146173
f975	0.146114
f709	0.146082
f1254	0.146011
f690	0.145948
f1192	0.145916
f1651	0.14579
f1292	0.145779
f1253	0.145761
f339	0.145733
f1337	0.145693
f657	0.145669
f532	0.145641
f1633	0.145584
f549	0.145568
f1791	0.145482
f677	0.145478
f531	0.145422
f816	0.145411
f1008	0.145222
f1681	0.14522
f1822	0.145166
f487	0.145146
f1808	0.145143
f884	0.145033
f391	0.144987
f1828	0.1449
f1169	0.144636
f1032	0.144489
f1842	0.14446
f1033	0.144439
f213	0.144375
f508	0.144357
f986	0.144334
f698	0.144303
f1647	0.144263
f183	0.144204
f402	0.144112
f1343	0.144019
f367	0.144017
f1147	0.144
f1818	0.143981
f1819	0.143865
f1637	0.143803
f1724	0.143764
f1282	0.143742
f446	0.143725
f1670	0.14367
f845	0.143389
f362	0.143312
f140	0.143275
f1187	0.143253
f1522	0.143198
f541	0.143117
f1483	0.143091
f1658	0.142996
f336	0.142848
f1686	0.1428
f539	0.142727
f71	0.142707
f553	0.142669
f987	0.142646
f359	0.142569
f1246	0.142499
f514	0.142494
f1037	0.142484
f543	0.142482
f14	0.142482
f864	0.142427
f1524	0.142386
f1001	0.142336
f1314	0.142321
f855	0.142203
f678	0.14217
f173	0.142167
f236	0.142126
f692	0.142026
f1320	0.141992
f972	0.141939
f811	0.14192
f54	0.141901
f556	0.141781
f237	0.141763
f1666	0.141698
f56	0.141683
f497	0.141614
f1516	0.141554
f1507	0.14152
f1829	0.141515
f205	0.141477
f1663	0.141367
f1188	0.141345
f1853	0.141312
f352	0.141214
f211	0.141173
f681	0.141053
f321	0.141033
f886	0.141012
f509	0.140997
f993	0.140997
f554	0.140951
f1831	0.140776
f711	0.140686
f1134	0.140644
f1521	0.140579
f534	0.140549
f1042	0.140542
f1623	0.140491
f857	0.140467
f1807	0.140266
f393	0.140249
f365	0.140163
f660	0.14015
f1639	0.140149
f1357	0.140149
f196	0.140121
f1468	0.140084
f879	0.140034
f1197	0.139998
f18	0.13999
f395	0.139896
f1783	0.139891
f1293	0.139772
f209	0.139709
f1156	0.1397
f1233	0.139675
f389	0.139505
f72	0.139406
f1611	0.139395
f1664	0.139387
f16	0.139339
f1014	0.139043
f1369	0.13904
f456	0.138942
f1342	0.138914
f1685	0.138885
f44	0.138865
f207	0.138764
f1849	0.138716
f67	0.138716
f649	0.138605
f1279	0.138598
f179	0.138564
f1528	0.138491
f1675	0.138381
f996	0.138352
f829	0.138339
f985	0.138336
f1649	0.138309
f551	0.138261
f525	0.138079
f1300	0.138022
f226	0.137889
f1463	0.137887
f1152	0.137657
f721	0.137423
f1356	0.13717
f719	0.13713
f1834	0.137056
f535	0.136675
f1806	0.136609
f1381	0.136208
f842	0.136197
f820	0.136188
f1526	0.135761
f40	0.135746
f397	0.135679
f1525	0.13541
f356	0.135111
f1846	0.135088
f1682	0.135086
f1263	0.134807
f1530	0.134501
f1316	0.134437
f1181	0.134377
f22	0.13428
f538	0.134249
f1175	0.134106
f843	0.134082
f1195	0.133933
f1832	0.133925
f1205	0.133526
f1297	0.133451
f48	0.133307
f1334	0.133271
f1488	0.13311
f673	0.13307
f555	0.132435
f841	0.132364
f1219	0.13204
f1264	0.131999
f1280	0.131852
f960	0.131848
f1270	0.131837
f1244	0.131822
f1290	0.131774
f1780	0.131606
f524	0.131603
f547	0.131425
f12	0.131338
f501	0.130969
f654	0.130764
f992	0.13067
f1790	0.130413
f266	0.130375
f1643	0.130176
f1694	0.130094
f1215	0.129757
f1349	0.129624
f227	0.129529
f346	0.129191
f1523	0.12916
f1216	0.128627
f679	0.128556
f1454	0.12822
f1706	0.12819
f859	0.127822
f1466	0.127644
f1043	0.12755
f1217	0.127525
f1725	0.127521
f1273	0.127299
f1461	0.127183
f409	0.127155
f1013	0.126801
f702	0.126398
f863	0.126333
f1614	0.126095
f1752	0.126033
f1736	0.126022
f1716	0.125924
f1444	0.125731
f267	0.125731
f1286	0.125277
f294	0.125123
f1137	0.125093
f1271	0.124931
f13	0.124835
f807	0.124664
f1453	0.124282
f1449	0.123781
f481	0.123735
f1763	0.123354
f1326	0.12334
f1508	0.122873
f1069	0.12238
f1751	0.121949
f1541	0.120811
f286	0.119231
f1543	0.118754
f1710	0.118488
f1287	0.118453
f707	0.118337
f1687	0.117902
f1251	0.117168
f92	0.11503
f1735	0.114944
f1123	0.114035
f1214	0.112935
f295	0.112667
f589	0.111902
f313	0.111508
f1380	0.11098
f1772	0.110902
f1552	0.110808
f1773	0.1104
f258	0.109703
f1743	0.109673
f1078	0.109629
f752	0.109002
f1755	0.108818
f1697	0.107891
f889	0.107876
f1764	0.107519
f1726	0.106812
f276	0.106702
f761	0.106334
f1744	0.106202
f1613	0.105331
f1605	0.105241
f1760	0.105171
f1701	0.103957
f1734	0.103956
f1745	0.103634
f408	0.10335
f1615	0.102972
f1728	0.102885
f890	0.102744
f1124	0.102009
f1597	0.101985
f1754	0.101715
f1051	0.101699
f1705	0.101691
f571	0.101568
f1	0.101536
f1708	0.101058
f760	0.100978
f1733	0.100389
f1699	0.0995601
f1539	0.0992339
f961	0.0986621
f1059	0.0984847
f1378	0.0981072
f904	0.0978692
f791	0.0977891
f269	0.0977871
f1612	0.0975369
f249	0.0972673
f888	0.0971862
f1065	0.0971796
f754	0.0969692
f241	0.0968209
f1769	0.096714
f304	0.0966674
f583	0.0964973
f303	0.0964476
f1604	0.09641
f1232	0.0962904
f958	0.0960303
f565	0.0958523
f564	0.0956179
f619	0.095365
f1588	0.0945704
f735	0.0945056
f1702	0.0942422
f1770	0.0941764
f250	0.0938026
f626	0.0935556
f1715	0.0934996
f591	0.0934748
f635	0.0934723
f805	0.0932912
f582	0.0931737
f1707	0.0929041
f1559	0.0928564
f1122	0.0928556
f1260	0.0928303
f1087	0.0926307
f1713	0.0923478
f1717	0.0922424
f753	0.0920135
f1727	0.091905
f475	0.0916641
f1542	0.0916022
f745	0.091364
f1561	0.0912303
f798	0.0910594
f1114	0.0905489
f1451	0.0897731
f1579	0.089503
f762	0.0894757
f1762	0.0892529
f11	0.0892441
f1562	0.0887203
f625	0.0886659
f610	0.0886305
f259	0.088614
f1242	0.0885881
f478	0.088495
f1737	0.088403
f1248	0.088266
f1761	0.0881562
f1592	0.0880877
f731	0.0879224
f285	0.0879013
f1452	0.0878343
f1741	0.0875433
f1719	0.0873609
f1606	0.087283
f256	0.0871376
f1247	0.0871194
f1390	0.0869212
f1238	0.0868713
f1587	0.0868309
f592	0.0867891
f634	0.086716
f255	0.0866403
f412	0.0865795
f771	0.0865369
f575	0.0865143
f726	0.0865113
f1576	0.0865097
f573	0.0863185
f581	0.0862318
f312	0.0862088
f26	0.0859803
f1234	0.0859704
f572	0.085929
f1269	0.0857956
f728	0.0856926
f801	0.0853508
f777	0.0853202
f1105	0.0849803
f277	0.0847291
f584	0.0845249
f1448	0.0841771
f627	0.0840822
f1538	0.0838594
f480	0.0834169
f405	0.0834053
f1746	0.0832223
f623	0.0828668
f1698	0.082817
f924	0.0826084
f466	0.0825986
f959	0.0825095
f750	0.08241
f601	0.0821919
f1408	0.0820873
f1595	0.0820444
f270	0.0820109
f729	0.0818659
f629	0.0818629
f778	0.0816524
f800	0.0815716
f600	0.0814381
f1560	0.0813545
f736	0.0813471
f1540	0.0809084
f426	0.0808969
f764	0.0807885
f1400	0.0803735
f588	0.0802833
f1212	0.0800828
f272	0.0800789
f579	0.080075
f251	0.0800636
f264	0.0799863
f732	0.0798527
f1450	0.0796544
f590	0.0795758
f1058	0.079507
f744	0.0794669
f1222	0.0794312
f1377	0.0792255
f751	0.0791392
f628	0.0791232
f803	0.0789496
f896	0.0789131
f727	0.0788584
f1416	0.078693
f609	0.0786609
f1277	0.0786321
f1571	0.0786155
f1417	0.0784977
f742	0.0784027
f1720	0.0783919
f570	0.07837
f746	0.078273
f907	0.0781686
f1558	0.0781425
f1086	0.0779513
f101	0.0778364
f733	0.0776941
f439	0.0776612
f1243	0.0775291
f1554	0.0774464
f1111	0.0773062
f477	0.0771434
f37	0.077111
f449	0.0770503
f1060	0.0770259
f1596	0.0769464
f1549	0.0767955
f1411	0.0767539
f1399	0.0766341
f576	0.0765471
f799	0.0765441
f1049	0.0764554
f568	0.0763829
f470	0.0762833
f1583	0.0761944
f1077	0.0761637
f1447	0.0761505
f962	0.0761469
f1585	0.0760789
f730	0.0760335
f88	0.0758318
f763	0.0758226
f618	0.0755951
f299	0.0752081
f1085	0.075205
f755	0.0750146
f94	0.074877
f1446	0.0746739
f1285	0.0746395
f1569	0.074633
f448	0.0746285
f418	0.0744943
f300	0.0744786
f1426	0.0744217
f1250	0.0744008
f916	0.0743239
f738	0.0742885
f422	0.0742681
f768	0.0741755
f471	0.0739346
f633	0.0739239
f776	0.0739181
f1128	0.0738346
f1068	0.0737804
f1268	0.0736914
f802	0.0735717
f1096	0.0735423
f772	0.0734134
f413	0.0733248
f1603	0.0732187
f1771	0.0730699
f23	0.0730595
f1276	0.0729906
f1774	0.0729721
f786	0.0728318
f453	0.0727037
f1553	0.0724636
f1765	0.0724183
f779	0.0721764
f639	0.0721656
f594	0.0720988
f35	0.0719294
f1223	0.0719039
f1580	0.0718582
f431	0.0718221
f1224	0.0717752
f599	0.0717615
f1575	0.0717082
f734	0.0716938
f458	0.0716627
f797	0.0716451
f1565	0.0716208
f1127	0.0715498
f472	0.0715353
f792	0.0713434
f1229	0.071099
f617	0.0710916
f1067	0.0710729
f905	0.0709971
f146	0.0707954
f638	0.0707763
f1593	0.070563
f435	0.0705117
f1563	0.0704175
f38	0.0704066
f788	0.0703086
f1389	0.070268
f1379	0.0701844
f574	0.0700487
f897	0.0700211
f1257	0.0699765
f1409	0.0699519
f318	0.0699432
f1590	0.0698504
f563	0.069824
f758	0.069741
f1050	0.0696647
f1437	0.0695936
f110	0.06951
f1550	0.0693502
f789	0.0693438
f1536	0.0693011
f585	0.0692065
f1433	0.0691687
f915	0.0691344
f957	0.0689887
f1120	0.0687465
f1729	0.0686084
f923	0.0684518
f1385	0.0683156
f781	0.068253
f1435	0.0682425
f1572	0.0681929
f636	0.0681798
f278	0.0680413
f2	0.0680062
f34	0.0679503
f268	0.0679343
f1267	0.0678405
f1438	0.067837
f1589	0.0678347
f155	0.0677993
f119	0.0675615
f153	0.0675145
f91	0.0674747
f30	0.067306
f417	0.0672842
f1407	0.0672645
f900	0.0672533
f1386	0.0671592
f580	0.0669595
f769	0.0667335
f1076	0.0666832
f247	0.0666822
f611	0.0666269
f1608	0.0665643
f1601	0.066269
f887	0.0662227
f780	0.0661102
f787	0.066106
f1443	0.0660039
f309	0.0657923
f1101	0.0657679
f32	0.0657562
f265	0.065723
f743	0.0657136
f1434	0.0654962
f593	0.0653926
f747	0.0652944
f1564	0.0652441
f467	0.0651724
f1777	0.0651543
f263	0.0650777
f1083	0.0650383
f1551	0.064978
f306	0.0649083
f1703	0.064904
f804	0.064881
f1249	0.0648722
f782	0.0648625
f1557	0.0647294
f105	0.0646569
f307	0.0646502
f770	0.0645496
f1570	0.0645271
f150	0.0644498
f1125	0.0644479
f1767	0.0644263
f310	0.0642831
f137	0.0642127
f759	0.0641701
f1577	0.0640534
f567	0.0639753
f127	0.0639408
f1061	0.0638894
f793	0.0637437
f608	0.0635848
f914	0.0635155
f597	0.0634264
f918	0.0633183
f631	0.0632327
f1581	0.0631826
f476	0.0631537
f1063	0.0630829
f602	0.0630756
f1578	0.0630283
f29	0.0630057
f154	0.0628884
f96	0.0627958
f1256	0.0626296
f893	0.0625727
f1057	0.0625128
f457	0.0624351
f613	0.0624189
f615	0.0623119
f1403	0.0623064
f31	0.0622137
f1104	0.0621918
f614	0.0621753
f1418	0.0620899
f950	0.0620201
f424	0.0619947
f10	0.0618335
f1374	0.0618055
f1102	0.0616301
f926	0.0615792
f128	0.0615073
f274	0.0614618
f144	0.0613517
f291	0.0612553
f1066	0.0611324
f1265	0.0610965
f1109	0.0610249
f1231	0.0610086
f1410	0.0609879
f1419	0.0609668
f403	0.0607761
f939	0.0607662
f912	0.0607535
f1556	0.0605503
f308	0.0605389
f84	0.0605388
f462	0.0605379
f1599	0.0605145
f1756	0.0604975
f451	0.0603199
f1118	0.0602687
f783	0.0602439
f1610	0.0602122
f1258	0.0601043
f432	0.059985
f947	0.0597942
f1750	0.0597647
f1714	0.0597555
f566	0.0595868
f952	0.0594821
f1259	0.0594615
f290	0.0594352
f83	0.0594079
f98	0.0594055
f795	0.0593048
f288	0.0593042
f296	0.0592989
f1394	0.0592369
f134	0.0592276
f1240	0.0592241
f1567	0.0591816
f1241	0.0591631
f643	0.0590834
f1283	0.059056
f605	0.0589815
f909	0.058911
f1753	0.0587904
f1582	0.0587305
f1424	0.058649
f1712	0.0586213
f1711	0.0586066
f78	0.0585019
f949	0.0584405
f1388	0.0583931
f1731	0.058392
f1401	0.0583617
f246	0.0582364
f1052	0.0581681
f1074	0.0580245
f459	0.0579741
f1775	0.0578859
f450	0.0577705
f145	0.0577619
f315	0.0577041
f1586	0.0576717
f254	0.0576624
f775	0.0576287
f946	0.0576115
f1413	0.0574693
f1568	0.0572926
f319	0.0571518
f725	0.0571394
f739	0.0571279
f460	0.0570907
f281	0.057067
f1594	0.0570234
f917	0.0569083
f118	0.0568532
f305	0.0568361
f253	0.0568086
f938	0.0568029
f1095	0.0567414
f314	0.0566219
f116	0.0564949
f1412	0.0564366
f1284	0.0563825
f922	0.0563697
f136	0.0563382
f898	0.0563249
f1097	0.0562982
f785	0.0560776
f1387	0.0560537
f283	0.0559788
f1428	0.0559471
f774	0.0558327
f640	0.0558082
f1082	0.0558022
f925	0.0557779
f1758	0.0557504
f1056	0.0557275
f21	0.0557004
f436	0.0556139
f260	0.0555831
f932	0.0554492
f404	0.0552556
f967	0.0552262
f906	0.0551917
f9	0.055116
f440	0.0550362
f1113	0.0549738
f442	0.0548994
f19	0.0547494
f1239	0.0547222
f1609	0.0546791
f1373	0.0546538
f25	0.0545903
f748	0.0545875
f421	0.0545843
f1442	0.0544553
f951	0.0543892
f107	0.0543407
f569	0.0543203
f607	0.0542504
f630	0.054139
f97	0.0541052
f1093	0.0540232
f757	0.0540092
f1427	0.053986
f1405	0.0539777
f148	0.0539671
f1704	0.0539668
f93	0.0538565
f624	0.05379
f1220	0.0537688
f1548	0.0536862
f463	0.0536554
f621	0.0535857
f1759	0.0534471
f112	0.0534396
f1221	0.0533978
f604	0.053387
f1119	0.053357
f598	0.0533379
f1738	0.053326
f1732	0.0533151
f910	0.0533002
f1094	0.0532768
